lat,long,dailyave,date,site,name,dateorig
35.5497,-98.0402,0.151568189,2012-9-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,9/15/2012 0:00
35.5465,-98.04,0.151568189,2012-9-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,9/15/2012 0:00
31.5907,-110.5104,0.117616341,2012-9-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,9/15/2012 0:00
44.3453,-96.8362,0.171582654,2012-9-15T00:00:00.000Z,US-Bkg,Brookings,9/15/2012 0:00
39.2167,-86.5406,0.566133797,2012-9-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,9/15/2012 0:00
39.0633,-79.4208,0.37900573,2012-9-15T00:00:00.000Z,US-CaV,Canaan Valley,9/15/2012 0:00
38.09,-109.39,-0.017189467,2012-9-15T00:00:00.000Z,US-Cop,Corral Pocket,9/15/2012 0:00
40.8155,-104.7456,0.150943354,2012-9-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),9/15/2012 0:00
43.95,-101.8466,0.073501565,2012-9-15T00:00:00.000Z,US-Ctn,Cottonwood,9/15/2012 0:00
37.6773,-121.5296,0.10004013,2012-9-15T00:00:00.000Z,US-Dia,Diablo,9/15/2012 0:00
35.9712,-79.0934,0.335178852,2012-9-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,9/15/2012 0:00
48.3077,-105.1019,0.090299711,2012-9-15T00:00:00.000Z,US-FPe,Fort Peck,9/15/2012 0:00
29.93,-98.01,0.253301919,2012-9-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,9/15/2012 0:00
29.9495,-97.9962,0.323202074,2012-9-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,9/15/2012 0:00
35.4454,-111.7718,0.134493083,2012-9-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,9/15/2012 0:00
34.2547,-89.8735,0.343918562,2012-9-15T00:00:00.000Z,US-Goo,Goodwin Creek,9/15/2012 0:00
41.8406,-88.241,0.436730057,2012-9-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),9/15/2012 0:00
39.0745,-96.5951,0.349398017,2012-9-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),9/15/2012 0:00
39.0561,-95.1907,0.404202878,2012-9-15T00:00:00.000Z,US-KFS,Kansas Field Station,9/15/2012 0:00
38.7745,-97.5684,0.235015869,2012-9-15T00:00:00.000Z,US-KLS,Kansas Land Institute,9/15/2012 0:00
42.4376,-85.3288,0.416887075,2012-9-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,9/15/2012 0:00
42.444,-85.3104,0.416887075,2012-9-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,9/15/2012 0:00
42.444,-85.3098,0.416887075,2012-9-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,9/15/2012 0:00
39.0824,-96.5603,0.349398017,2012-9-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),9/15/2012 0:00
44.995,-93.1863,0.395232171,2012-9-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,9/15/2012 0:00
34.1377,-101.4787,0.054887515,2012-9-15T00:00:00.000Z,US-LGr,Lockney Grassland,9/15/2012 0:00
34.9604,-97.9789,0.15556863,2012-9-15T00:00:00.000Z,US-LWW,Little Washita Watershed,9/15/2012 0:00
39.8771,-105.169,0.123633243,2012-9-15T00:00:00.000Z,US-RFE,RockyFlats - East site,9/15/2012 0:00
39.8751,-105.2184,0.123633243,2012-9-15T00:00:00.000Z,US-RFW,RockyFlats - West site,9/15/2012 0:00
44.6781,-93.0723,0.395232171,2012-9-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,9/15/2012 0:00
33.7364,-117.6947,0.092151947,2012-9-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,9/15/2012 0:00
42.0693,-101.4072,0.08933939,2012-9-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,9/15/2012 0:00
34.3623,-106.7019,-0.025071887,2012-9-15T00:00:00.000Z,US-Seg,Sevilleta grassland,9/15/2012 0:00
36.9333,-96.6833,0.170438305,2012-9-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,9/15/2012 0:00
38.0373,-121.7537,0.189690605,2012-9-15T00:00:00.000Z,US-Snd,Sherman Island,9/15/2012 0:00
38.0369,-121.7547,0.189690605,2012-9-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,9/15/2012 0:00
31.7894,-110.8277,0.117616341,2012-9-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,9/15/2012 0:00
31.8214,-110.8661,0.117616341,2012-9-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,9/15/2012 0:00
38.4316,-120.966,0.105306223,2012-9-15T00:00:00.000Z,US-Ton,Tonzi Ranch,9/15/2012 0:00
38.4133,-120.9507,0.105306223,2012-9-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,9/15/2012 0:00
31.7365,-109.9419,0.18067655,2012-9-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,9/15/2012 0:00
37.5208,-96.855,0.380808175,2012-9-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),9/15/2012 0:00
49.7093,-112.9402,0.054304663,/2017-1-/1T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,10/15/2012 0:00
50.171,-97.8762,0.010346402,/2017-1-/1T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,10/15/2012 0:00
50.1774,-97.8686,0.010346402,/2017-1-/1T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,10/15/2012 0:00
36.8193,-97.8198,0.182914034,/2017-1-/1T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,10/15/2012 0:00
36.4267,-99.42,0.113678291,/2017-1-/1T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,10/15/2012 0:00
36.6358,-99.5975,0.062879629,/2017-1-/1T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,10/15/2012 0:00
35.5497,-98.0402,0.234356672,/2017-1-/1T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,10/15/2012 0:00
35.5465,-98.04,0.234356672,/2017-1-/1T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,10/15/2012 0:00
31.5907,-110.5104,0.010560698,/2017-1-/1T00:00:00.000Z,US-Aud,Audubon Research Ranch,10/15/2012 0:00
44.3453,-96.8362,0.180790484,/2017-1-/1T00:00:00.000Z,US-Bkg,Brookings,10/15/2012 0:00
39.2167,-86.5406,0.242202163,/2017-1-/1T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,10/15/2012 0:00
39.0633,-79.4208,0.116726965,/2017-1-/1T00:00:00.000Z,US-CaV,Canaan Valley,10/15/2012 0:00
38.09,-109.39,0.04004252,/2017-1-/1T00:00:00.000Z,US-Cop,Corral Pocket,10/15/2012 0:00
40.8155,-104.7456,-0.078068838,/2017-1-/1T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),10/15/2012 0:00
43.95,-101.8466,0.065622225,/2017-1-/1T00:00:00.000Z,US-Ctn,Cottonwood,10/15/2012 0:00
37.6773,-121.5296,0.08883395,/2017-1-/1T00:00:00.000Z,US-Dia,Diablo,10/15/2012 0:00
35.9712,-79.0934,0.241138279,/2017-1-/1T00:00:00.000Z,US-Dk1,Duke Forest-open field,10/15/2012 0:00
48.3077,-105.1019,0.063974552,/2017-1-/1T00:00:00.000Z,US-FPe,Fort Peck,10/15/2012 0:00
29.93,-98.01,0.285048157,/2017-1-/1T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,10/15/2012 0:00
29.9495,-97.9962,0.236860216,/2017-1-/1T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,10/15/2012 0:00
35.4454,-111.7718,0.019573001,/2017-1-/1T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,10/15/2012 0:00
34.2547,-89.8735,0.21762979,/2017-1-/1T00:00:00.000Z,US-Goo,Goodwin Creek,10/15/2012 0:00
41.8406,-88.241,0.119933322,/2017-1-/1T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),10/15/2012 0:00
39.0745,-96.5951,0.091583669,/2017-1-/1T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),10/15/2012 0:00
39.0561,-95.1907,0.13359578,/2017-1-/1T00:00:00.000Z,US-KFS,Kansas Field Station,10/15/2012 0:00
38.7745,-97.5684,0.027339071,/2017-1-/1T00:00:00.000Z,US-KLS,Kansas Land Institute,10/15/2012 0:00
42.4376,-85.3288,0.173153371,/2017-1-/1T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,10/15/2012 0:00
42.444,-85.3104,0.173153371,/2017-1-/1T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,10/15/2012 0:00
42.444,-85.3098,0.173153371,/2017-1-/1T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,10/15/2012 0:00
39.0824,-96.5603,0.091583669,/2017-1-/1T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),10/15/2012 0:00
44.995,-93.1863,0.032064762,/2017-1-/1T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,10/15/2012 0:00
34.1377,-101.4787,0.115907118,/2017-1-/1T00:00:00.000Z,US-LGr,Lockney Grassland,10/15/2012 0:00
34.9604,-97.9789,0.202085689,/2017-1-/1T00:00:00.000Z,US-LWW,Little Washita Watershed,10/15/2012 0:00
39.8771,-105.169,0.029500183,/2017-1-/1T00:00:00.000Z,US-RFE,RockyFlats - East site,10/15/2012 0:00
39.8751,-105.2184,0.029500183,/2017-1-/1T00:00:00.000Z,US-RFW,RockyFlats - West site,10/15/2012 0:00
44.6781,-93.0723,0.032064762,/2017-1-/1T00:00:00.000Z,US-Ro4,Rosemount Prairie,10/15/2012 0:00
33.7364,-117.6947,0.084240079,/2017-1-/1T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,10/15/2012 0:00
42.0693,-101.4072,0.04229188,/2017-1-/1T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,10/15/2012 0:00
34.3623,-106.7019,-0.000563935,/2017-1-/1T00:00:00.000Z,US-Seg,Sevilleta grassland,10/15/2012 0:00
36.9333,-96.6833,0.079215288,/2017-1-/1T00:00:00.000Z,US-Shd,Shidler- Oklahoma,10/15/2012 0:00
38.0373,-121.7537,0.117725573,/2017-1-/1T00:00:00.000Z,US-Snd,Sherman Island,10/15/2012 0:00
38.0369,-121.7547,0.117725573,/2017-1-/1T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,10/15/2012 0:00
31.7894,-110.8277,0.010560698,/2017-1-/1T00:00:00.000Z,US-SRG,Santa Rita Grassland,10/15/2012 0:00
31.8214,-110.8661,0.010560698,/2017-1-/1T00:00:00.000Z,US-SRM,Santa Rita Mesquite,10/15/2012 0:00
38.4316,-120.966,0.20503363,/2017-1-/1T00:00:00.000Z,US-Ton,Tonzi Ranch,10/15/2012 0:00
38.4133,-120.9507,0.20503363,/2017-1-/1T00:00:00.000Z,US-Var,Vaira Ranch- Ione,10/15/2012 0:00
31.7365,-109.9419,0.045493271,/2017-1-/1T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,10/15/2012 0:00
37.5208,-96.855,0.161106795,/2017-1-/1T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),10/15/2012 0:00
49.7093,-112.9402,0.04919729,/2017-1-/1T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,11/15/2012 0:00
50.171,-97.8762,0.046161156,/2017-1-/1T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,11/15/2012 0:00
50.1774,-97.8686,0.046161156,/2017-1-/1T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,11/15/2012 0:00
36.8193,-97.8198,0.052982371,/2017-1-/1T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,11/15/2012 0:00
36.4267,-99.42,0.102869026,/2017-1-/1T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,11/15/2012 0:00
36.6358,-99.5975,0.063451298,/2017-1-/1T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,11/15/2012 0:00
35.5497,-98.0402,0.144338846,/2017-1-/1T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,11/15/2012 0:00
35.5465,-98.04,0.144338846,/2017-1-/1T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,11/15/2012 0:00
31.5907,-110.5104,0.095776573,/2017-1-/1T00:00:00.000Z,US-Aud,Audubon Research Ranch,11/15/2012 0:00
44.3453,-96.8362,0.085100003,/2017-1-/1T00:00:00.000Z,US-Bkg,Brookings,11/15/2012 0:00
39.2167,-86.5406,0.163467526,/2017-1-/1T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,11/15/2012 0:00
39.0633,-79.4208,0.059569068,/2017-1-/1T00:00:00.000Z,US-CaV,Canaan Valley,11/15/2012 0:00
38.09,-109.39,0.002754662,/2017-1-/1T00:00:00.000Z,US-Cop,Corral Pocket,11/15/2012 0:00
40.8155,-104.7456,0.037795275,/2017-1-/1T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),11/15/2012 0:00
43.95,-101.8466,-0.013886525,/2017-1-/1T00:00:00.000Z,US-Ctn,Cottonwood,11/15/2012 0:00
37.6773,-121.5296,0.094162866,/2017-1-/1T00:00:00.000Z,US-Dia,Diablo,11/15/2012 0:00
35.9712,-79.0934,0.095156319,/2017-1-/1T00:00:00.000Z,US-Dk1,Duke Forest-open field,11/15/2012 0:00
48.3077,-105.1019,0.055501658,/2017-1-/1T00:00:00.000Z,US-FPe,Fort Peck,11/15/2012 0:00
29.93,-98.01,0.174067602,/2017-1-/1T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,11/15/2012 0:00
29.9495,-97.9962,0.201345161,/2017-1-/1T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,11/15/2012 0:00
35.4454,-111.7718,0.053215489,/2017-1-/1T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,11/15/2012 0:00
34.2547,-89.8735,0.106750056,/2017-1-/1T00:00:00.000Z,US-Goo,Goodwin Creek,11/15/2012 0:00
41.8406,-88.241,0.061109934,/2017-1-/1T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),11/15/2012 0:00
39.0745,-96.5951,0.069947772,/2017-1-/1T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),11/15/2012 0:00
39.0561,-95.1907,0.065643296,/2017-1-/1T00:00:00.000Z,US-KFS,Kansas Field Station,11/15/2012 0:00
38.7745,-97.5684,0.033566497,/2017-1-/1T00:00:00.000Z,US-KLS,Kansas Land Institute,11/15/2012 0:00
42.4376,-85.3288,0.014696561,/2017-1-/1T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,11/15/2012 0:00
42.444,-85.3104,0.014696561,/2017-1-/1T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,11/15/2012 0:00
42.444,-85.3098,0.014696561,/2017-1-/1T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,11/15/2012 0:00
39.0824,-96.5603,0.069947772,/2017-1-/1T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),11/15/2012 0:00
44.995,-93.1863,0.015673576,/2017-1-/1T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,11/15/2012 0:00
34.1377,-101.4787,0.169654772,/2017-1-/1T00:00:00.000Z,US-LGr,Lockney Grassland,11/15/2012 0:00
34.9604,-97.9789,0.14995259,/2017-1-/1T00:00:00.000Z,US-LWW,Little Washita Watershed,11/15/2012 0:00
39.8771,-105.169,-0.018922044,/2017-1-/1T00:00:00.000Z,US-RFE,RockyFlats - East site,11/15/2012 0:00
39.8751,-105.2184,-0.018922044,/2017-1-/1T00:00:00.000Z,US-RFW,RockyFlats - West site,11/15/2012 0:00
44.6781,-93.0723,0.015673576,/2017-1-/1T00:00:00.000Z,US-Ro4,Rosemount Prairie,11/15/2012 0:00
33.7364,-117.6947,0.05754948,/2017-1-/1T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,11/15/2012 0:00
42.0693,-101.4072,0.080910631,/2017-1-/1T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,11/15/2012 0:00
34.3623,-106.7019,0.100884505,/2017-1-/1T00:00:00.000Z,US-Seg,Sevilleta grassland,11/15/2012 0:00
36.9333,-96.6833,0.026696039,/2017-1-/1T00:00:00.000Z,US-Shd,Shidler- Oklahoma,11/15/2012 0:00
38.0373,-121.7537,0.083808713,/2017-1-/1T00:00:00.000Z,US-Snd,Sherman Island,11/15/2012 0:00
38.0369,-121.7547,0.083808713,/2017-1-/1T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,11/15/2012 0:00
31.7894,-110.8277,0.095776573,/2017-1-/1T00:00:00.000Z,US-SRG,Santa Rita Grassland,11/15/2012 0:00
31.8214,-110.8661,0.095776573,/2017-1-/1T00:00:00.000Z,US-SRM,Santa Rita Mesquite,11/15/2012 0:00
38.4316,-120.966,0.114933133,/2017-1-/1T00:00:00.000Z,US-Ton,Tonzi Ranch,11/15/2012 0:00
38.4133,-120.9507,0.114933133,/2017-1-/1T00:00:00.000Z,US-Var,Vaira Ranch- Ione,11/15/2012 0:00
31.7365,-109.9419,0.012949167,/2017-1-/1T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,11/15/2012 0:00
37.5208,-96.855,0.03822552,/2017-1-/1T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),11/15/2012 0:00
49.7093,-112.9402,-0.09611167,/2017-1-/1T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,12/15/2012 0:00
36.8193,-97.8198,0.089560002,/2017-1-/1T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,12/15/2012 0:00
36.4267,-99.42,-0.028827703,/2017-1-/1T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,12/15/2012 0:00
36.6358,-99.5975,0.000587034,/2017-1-/1T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,12/15/2012 0:00
35.5497,-98.0402,0.111913219,/2017-1-/1T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,12/15/2012 0:00
35.5465,-98.04,0.111913219,/2017-1-/1T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,12/15/2012 0:00
31.5907,-110.5104,-0.059203584,/2017-1-/1T00:00:00.000Z,US-Aud,Audubon Research Ranch,12/15/2012 0:00
44.3453,-96.8362,-0.009795402,/2017-1-/1T00:00:00.000Z,US-Bkg,Brookings,12/15/2012 0:00
39.2167,-86.5406,0.073806487,/2017-1-/1T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,12/15/2012 0:00
39.0633,-79.4208,0.02557015,/2017-1-/1T00:00:00.000Z,US-CaV,Canaan Valley,12/15/2012 0:00
38.09,-109.39,0.030672731,/2017-1-/1T00:00:00.000Z,US-Cop,Corral Pocket,12/15/2012 0:00
40.8155,-104.7456,-0.061246853,/2017-1-/1T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),12/15/2012 0:00
43.95,-101.8466,0.055261206,/2017-1-/1T00:00:00.000Z,US-Ctn,Cottonwood,12/15/2012 0:00
37.6773,-121.5296,0.030768991,/2017-1-/1T00:00:00.000Z,US-Dia,Diablo,12/15/2012 0:00
35.9712,-79.0934,0.16008243,/2017-1-/1T00:00:00.000Z,US-Dk1,Duke Forest-open field,12/15/2012 0:00
48.3077,-105.1019,0.159407333,/2017-1-/1T00:00:00.000Z,US-FPe,Fort Peck,12/15/2012 0:00
29.93,-98.01,0.163505927,/2017-1-/1T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,12/15/2012 0:00
29.9495,-97.9962,0.077766947,/2017-1-/1T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,12/15/2012 0:00
35.4454,-111.7718,0.033098336,/2017-1-/1T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,12/15/2012 0:00
34.2547,-89.8735,0.049823906,/2017-1-/1T00:00:00.000Z,US-Goo,Goodwin Creek,12/15/2012 0:00
41.8406,-88.241,-0.015406754,/2017-1-/1T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),12/15/2012 0:00
39.0745,-96.5951,0.01750838,/2017-1-/1T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),12/15/2012 0:00
39.0561,-95.1907,-0.005418857,/2017-1-/1T00:00:00.000Z,US-KFS,Kansas Field Station,12/15/2012 0:00
38.7745,-97.5684,0.04570353,/2017-1-/1T00:00:00.000Z,US-KLS,Kansas Land Institute,12/15/2012 0:00
42.4376,-85.3288,0.048795365,/2017-1-/1T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,12/15/2012 0:00
42.444,-85.3104,0.048795365,/2017-1-/1T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,12/15/2012 0:00
42.444,-85.3098,0.048795365,/2017-1-/1T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,12/15/2012 0:00
39.0824,-96.5603,0.01750838,/2017-1-/1T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),12/15/2012 0:00
44.995,-93.1863,0.047845989,/2017-1-/1T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,12/15/2012 0:00
34.1377,-101.4787,0.136917248,/2017-1-/1T00:00:00.000Z,US-LGr,Lockney Grassland,12/15/2012 0:00
34.9604,-97.9789,0.089737408,/2017-1-/1T00:00:00.000Z,US-LWW,Little Washita Watershed,12/15/2012 0:00
39.8771,-105.169,-0.079073906,/2017-1-/1T00:00:00.000Z,US-RFE,RockyFlats - East site,12/15/2012 0:00
39.8751,-105.2184,-0.079073906,/2017-1-/1T00:00:00.000Z,US-RFW,RockyFlats - West site,12/15/2012 0:00
44.6781,-93.0723,0.047845989,/2017-1-/1T00:00:00.000Z,US-Ro4,Rosemount Prairie,12/15/2012 0:00
33.7364,-117.6947,0.053172302,/2017-1-/1T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,12/15/2012 0:00
42.0693,-101.4072,-0.036071446,/2017-1-/1T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,12/15/2012 0:00
34.3623,-106.7019,-0.044106066,/2017-1-/1T00:00:00.000Z,US-Seg,Sevilleta grassland,12/15/2012 0:00
36.9333,-96.6833,0.090634294,/2017-1-/1T00:00:00.000Z,US-Shd,Shidler- Oklahoma,12/15/2012 0:00
38.0373,-121.7537,0.144446999,/2017-1-/1T00:00:00.000Z,US-Snd,Sherman Island,12/15/2012 0:00
38.0369,-121.7547,0.144446999,/2017-1-/1T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,12/15/2012 0:00
31.7894,-110.8277,-0.059203584,/2017-1-/1T00:00:00.000Z,US-SRG,Santa Rita Grassland,12/15/2012 0:00
31.8214,-110.8661,-0.059203584,/2017-1-/1T00:00:00.000Z,US-SRM,Santa Rita Mesquite,12/15/2012 0:00
38.4316,-120.966,0.121447526,/2017-1-/1T00:00:00.000Z,US-Ton,Tonzi Ranch,12/15/2012 0:00
38.4133,-120.9507,0.121447526,/2017-1-/1T00:00:00.000Z,US-Var,Vaira Ranch- Ione,12/15/2012 0:00
31.7365,-109.9419,0.075170495,/2017-1-/1T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,12/15/2012 0:00
37.5208,-96.855,-0.055980947,/2017-1-/1T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),12/15/2012 0:00
49.7093,-112.9402,0.081245132,2013-1-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,1/15/2013 0:00
36.8193,-97.8198,0.083693147,2013-1-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,1/15/2013 0:00
36.4267,-99.42,0.043821003,2013-1-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,1/15/2013 0:00
36.6358,-99.5975,0.066745631,2013-1-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,1/15/2013 0:00
35.5497,-98.0402,0.117729388,2013-1-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,1/15/2013 0:00
35.5465,-98.04,0.117729388,2013-1-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,1/15/2013 0:00
31.5907,-110.5104,-0.033861279,2013-1-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,1/15/2013 0:00
44.3453,-96.8362,0.01179864,2013-1-15T00:00:00.000Z,US-Bkg,Brookings,1/15/2013 0:00
39.2167,-86.5406,-0.012986125,2013-1-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,1/15/2013 0:00
39.0633,-79.4208,-0.121032372,2013-1-15T00:00:00.000Z,US-CaV,Canaan Valley,1/15/2013 0:00
38.09,-109.39,-0.007620022,2013-1-15T00:00:00.000Z,US-Cop,Corral Pocket,1/15/2013 0:00
40.8155,-104.7456,-0.004326466,2013-1-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),1/15/2013 0:00
37.6773,-121.5296,0.022839546,2013-1-15T00:00:00.000Z,US-Dia,Diablo,1/15/2013 0:00
35.9712,-79.0934,0.11681556,2013-1-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,1/15/2013 0:00
29.93,-98.01,0.048802689,2013-1-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,1/15/2013 0:00
29.9495,-97.9962,0.089063458,2013-1-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,1/15/2013 0:00
35.4454,-111.7718,-0.018799378,2013-1-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,1/15/2013 0:00
34.2547,-89.8735,0.085765421,2013-1-15T00:00:00.000Z,US-Goo,Goodwin Creek,1/15/2013 0:00
41.8406,-88.241,0.01792353,2013-1-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),1/15/2013 0:00
39.0745,-96.5951,0.039866038,2013-1-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),1/15/2013 0:00
39.0561,-95.1907,0.009016994,2013-1-15T00:00:00.000Z,US-KFS,Kansas Field Station,1/15/2013 0:00
38.7745,-97.5684,0.022599423,2013-1-15T00:00:00.000Z,US-KLS,Kansas Land Institute,1/15/2013 0:00
42.4376,-85.3288,0.000454146,2013-1-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,1/15/2013 0:00
42.444,-85.3104,0.000454146,2013-1-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,1/15/2013 0:00
42.444,-85.3098,0.000454146,2013-1-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,1/15/2013 0:00
39.0824,-96.5603,0.039866038,2013-1-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),1/15/2013 0:00
44.995,-93.1863,-0.109411202,2013-1-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,1/15/2013 0:00
34.1377,-101.4787,0.011072071,2013-1-15T00:00:00.000Z,US-LGr,Lockney Grassland,1/15/2013 0:00
34.9604,-97.9789,0.107490912,2013-1-15T00:00:00.000Z,US-LWW,Little Washita Watershed,1/15/2013 0:00
